best2_score,best3_name,job,best1_name,best4_name,best4_score,best1_score,best3_score,best2_name,id,best5_name,best5_score,name
9.0,机动战士高达：...,director,机动战士高达008...,机动战士Z高达,8.9,9.0,8.9,机动战士高达UC(...,1042523,机动战士高达0079,8.8,富野由悠季
8.0,假日,director,出位教师,假面,7.5,8.2,7.6,IRIS,1042595,烈火焚城,7.0,梁允豪
,Hunger,director,事实真相 第一季,A Country Practice,,9.0,,新虎胆妙算 第一季,1042655,Far East,,John Bell
8.7,肥瑞的疯狂日记 ...,director,肥瑞的疯狂日记 ...,边走边聊 第一季,,8.8,8.6,伦敦生活,1042672,Stewart Lee: If...,,蒂姆·柯比
7.8,该死的歌德,director,土耳其语入门 第...,土耳其语入门 第...,7.1,8.1,7.6,土耳其语入门 第...,1042850,好时光，坏时光,7.1,博拉·达格特肯
,出生入死 第六季,director,In fondo al cuore,Sospetti 3,,,,良知 第一季,1042906,出生入死 第三季,,Luigi Perelli
8.2,伊莎贝拉一世 第...,director,城市之心,"Oh, Espanya!",,8.4,8.0,伊莎贝拉一世 第...,1043445,Estació d'enll...,,乔迪·弗拉德斯
8.0,黄河谣,director,血色浪漫,书香门第,7.6,8.7,7.7,北京深秋的故事,1043563,曼荼罗,7.3,滕文骥
7.7,胡桃洋品店,director,世界奇妙物语 05...,了不起的选TAXI...,7.5,8.3,7.6,人生伤停补时,1043597,美女罐头,7.4,笕昌也
7.7,天赐 第一季,director,超越时间线 第二季,,,7.8,7.7,超越时间线 第一季,1044419,,,Pat Williams
,I Am from Nowhe...,director,丘吉爾的保鏢,1970年至1991年...,,7.8,,二次世界大战之...,1044508,Kiss The Devil ...,,乔纳森·马丁
7.6,计时器,director,罪恶黑名单 第一季,弑者诛心,7.1,7.7,7.5,天龙特攻队,1044728,自豪与荣耀,7.0,乔·卡纳汉
9.0,世界名导短片集,director,电影史话,私语时刻,8.3,9.3,8.5,福茂动画版歌剧,1045008,钢琴课,8.0,简·坎皮恩
8.7,摇滚芭比,director,法律与秩序 第一季,都市女孩 第三季,8.5,9.3,8.7,百战天龙 第一季,1045037,迷离时空 第一季,8.5,约翰·卡梅隆·米切尔
8.5,天空之眼,director,星际之门 SG-1  ...,黑帮暴徒,7.4,8.8,7.9,星际之门 SG-1  ...,1045060,反恐疑云,7.1,加文·胡德
8.0,不要伤害我的小孩,director,白头神探,白头神探,7.6,8.8,7.7,笑破铁幕,1045169,白头神探2½：...,7.6,吉姆·艾布拉姆斯
8.4,杰·雷诺今夜秀,director,小不列颠大美利坚,The Jay Leno Show,7.7,8.8,7.9,全能侦探社 第一季,1045183,爆笑女警 第一季,7.6,迈克尔·帕特里克·詹恩
7.4,给世界的八段乐章,director,欧洲名导短片集,密码太保,6.9,8.4,7.0,99法郎,1045214,香奈儿秘密情史,6.6,扬·高能
8.5,罪与罚,director,王冠 第一季,成为简·奥斯汀,8.2,9.2,8.4,解密高手,1045304,无声的证言 第一季,8.1,朱里安·杰拉德
9.1,迈克尔杰克逊：...,director,大卫宝儿MV精选集,德雷尔一家 第一季,8.8,9.1,8.9,说书人,1045322,电脑梦幻曲,8.0,斯蒂夫·巴伦
9.0,事实真相 第一季,director,正南方 第一季,24小时  第四季,8.9,9.2,9.0,24小时  第五季,1045335,24小时  第二季,8.9,强·卡萨
8.3,恐龙王国,director,泰星来客 第一季,星舰复国记 第一季,7.7,8.6,7.8,星际之门：亚特...,1045343,血情 第一季,7.4,David Winning
9.1,妙警贼探 第一季,director,诱惑乐队,迷离时空 第一季,8.5,9.3,8.6,律师本色 第一季,1045345,名扬四海 第一季,8.4,Allan Arkush
9.3,伯恩的身份,director,法律与秩序 第一季,约瑟,8.4,9.3,8.5,希区柯克悬念故事集,1045520,罪案终结 第一季,8.2,罗杰·扬
9.0,霹雳红星,director,大师与玛格丽特,狗心,7.9,9.0,8.3,白痴,1045703,塔拉斯·布尔巴,6.8,弗拉基米尔·博尔特科
9.4,权力的游戏 第三季,director,权力的游戏 第四季,黑帆 第四季,9.3,9.5,9.4,权力的游戏  第二季,1045747,大西洋帝国 第三季,9.3,埃里克·萨哈罗夫
5.1,触目惊鲨,director,哑女检察官,Gymkata,,8.0,5.0,乌龙保镖,1045841,A Killer Among ...,,查尔斯·罗伯特·卡纳
9.0,还珠格格,director,大明王朝1566,刺马,8.0,9.5,8.2,新白娘子传奇,1045851,五毒,7.7,鹿峰
9.0,致命信条,director,格莫拉 第一季,警察皆混蛋,6.5,9.0,7.1,格莫拉 第二季,1046134,Crimini,,斯蒂法诺·索利马
8.2,勇敢者的游戏,director,老大哥(美版) 第...,De kip en het ei,,8.3,7.7,英国之声 第一季,1046181,Plantage allee,,John de Mol
9.5,请讲普通话 第二季,director,是，大臣  第一季,请讲普通话  第三季,9.3,9.6,9.4,请讲普通话 第四季,1046293,请讲普通话 第一季,9.2,Stuart Allen
9.0,正义联盟 第五季,director,正义联盟 第四季,正义联盟 第三季,8.5,9.1,8.9,正义联盟 第二季,1046303,正义联盟 第一季,8.3,伽德纳·福克斯
8.8,斯蒂芬·弗雷在...,director,语言星球,麦克·帕林新欧...,8.5,8.9,8.5,最后一眼,1046317,撒哈拉大漠之旅,8.4,John-Paul Davidson
8.6,吸血鬼猎人D,director,银河铁道999,北斗神拳 剧场版,8.3,8.7,8.4,世纪末救世主传...,1046365,世纪末救世主传...,8.2,芦田丰雄
7.8,德州巡警 第一季,director,大西洋底来的人,功夫,,8.2,7.4,虎胆妙算 第一季,1046401,M.A.D.D.: Mothe...,,David Moessinger
,小鼠朋友,director,一善之差,爱上足球的我们,,8.0,,U,1046460,Uti vår hage,,马格努斯·马滕斯
9.1,欧洲：与杰里米...,director,英国皇家科学院...,2015年大选：ITV...,,9.2,,英国皇家科学院...,1046466,卡梅伦和法拉奇...,,大卫·考尔曼
7.9,世界奇妙物语 99...,director,世界奇妙物语  9...,在恒河游蝶泳,7.7,8.1,7.9,世界奇妙物语 02...,1046487,阳光灿烂 大海珊...,7.4,李斗士男
6.0,桑蒂尼之谜,director,铁幕阴影下,Lovu zdar!,,7.2,4.8,毒树,1047395,Operace Silver A,,马瑞克·塔西里克
7.6,Man-hole,director,人生伤停补时,银色的天使,,7.7,,不便的便利屋,1047402,银色的雨,,铃井贵之
9.2,行尸走肉 第六季,director,肖申克的救赎,明星伙伴  第五季,8.8,9.6,8.9,盾牌 第六季,1047973,行尸走肉 第七季,8.8,弗兰克·德拉邦特
9.1,流浪者之歌,director,地下（加长版）,生命是个奇迹,8.8,9.5,9.1,地下,1047998,爸爸去出差,8.6,埃米尔·库斯图里卡
8.5,忠奸人,director,犯罪现场调查 第...,逃狱三王,7.9,8.6,8.1,比利·林恩的中...,1048166,捕蝇纸,7.8,蒂姆·布雷克·尼尔森
9.4,绝命毒师  第四季,director,绝命毒师  第五季,风骚律师 第一季,9.2,9.6,9.3,风骚律师 第二季,1048279,监狱风云  第六季,9.2,亚当·伯恩斯坦
9.4,糊涂侦探  第三季,director,糊涂侦探 第二季,糊涂侦探  第四季,9.3,9.5,9.3,糊涂侦探 第一季,1048307,恐龙家族,9.0,Bruce Bilson
8.6,美国偶像 第一季,director,小不列颠大美利坚,舞魅天下 第六季,8.3,8.8,8.5,美国偶像 第八季,1048312,舞林争霸·舞动...,7.7,西蒙·富勒
8.8,"遵命, 亲爱的",director,欢乐满屋 第一季,小查与寇弟的顶...,8.5,8.8,8.6,白头神探,1048317,汉娜·蒙塔娜 第...,8.2,理查德·科雷尔
7.6,无畏上将高尔察克,director,青年冰球赛 第一季,第九突击队,7.4,8.3,7.6,斯大林格勒大血战,1048340,五等文官,7.0,费奥多尔·邦达尔丘克
8.1,18岁定终身  第一季,director,反击 第一季,死亡地带 第一季,7.4,8.4,7.7,冒险的代价,1048397,情感算术,7.2,帕奥罗·巴兹曼
8.8,外科医生马丁 第...,director,唐顿庄园  第一季,灰飞烟灭 第二季,8.6,9.2,8.6,乔治·詹特利探...,1048447,迷离时空 第一季,8.5,本·博尔特
,Junge Adler,director,探长德里克,举起手来！,,9.0,,非洲之星,1048557,Sanfter Schrecken,,阿尔弗来德·韦德曼
7.7,香港73,director,小楼残梦,流星蝴蝶剑,7.6,7.9,7.7,无法无天飞车党,1048884,楚留香,7.6,凌云
9.1,Corporate Ghost,director,大卫宝儿MV精选集,The Work of Dir...,8.5,9.1,9.0,红辣椒乐队MV精选,1049687,黑胶时代,8.4,马克·罗曼尼克
9.2,办公室 第一季,director,Green Day: Inte...,和莎莫的500天,8.0,9.2,8.3,办公室  第六季,1049688,疯狂前女友 第二季,7.6,马克·韦布
7.9,只想拥有你,director,少年嘻哈梦,了不起的盖茨比,7.7,9.3,7.8,红磨坊,1049725,舞国英雄,7.6,巴兹·鲁赫曼
8.9,伪装者 第一季,director,老友记  第九季,兄弟姐妹 第一季,8.7,9.7,8.7,老爸老妈的浪漫...,1049739,美国老爸 第一季,8.7,菲尔·刘易斯
9.0,破产姐妹 第一季,director,欲望都市 第六季,欲望都市 第三季,9.0,9.1,9.0,Larry David: Cu...,1049784,威尔和格蕾丝 第...,8.9,迈克尔·帕特里克·金
8.4,姐姐的守护者,director,识骨寻踪 第一季,双峰  第二季,8.2,8.4,8.3,黑神驹,1049841,法律与秩序：陪审团,7.9,凯莱布·德夏奈尔
7.9,两个好人,director,火线警告  第二季,全境通告,6.6,8.3,7.2,火线警告 第一季,1049879,火线警告前传：...,6.5,马特·尼克斯
8.6,天才小医生 第一季,director,希区柯克悬念故事集,鬼马小精灵,8.1,9.3,8.3,费丽丝蒂 第一季,1049893,天使之城,7.9,布拉德·塞伯宁
9.1,扪心问诊 第一季,director,六尺之下  第三季,麦克马丁审判案,8.9,9.1,8.9,六尺之下 第二季,1049905,黑道家族 第一季,8.7,罗德里格·加西亚
8.4,犯罪现场调查：...,director,魔界奇谭 第一季,天生冤家,8.2,8.4,8.3,魔界奇谭 第二季,1049913,继续下去(美版) ...,8.1,霍华德·达奇
9.3,鸡与牛 第一季,director,糊涂侦探 第一季,加菲猫和他的朋...,9.0,9.4,9.1,迷离时空(原版) ...,1049980,卡通之谜,8.7,Howard Morris
8.4,都市侠盗 第一季,director,星际之门 SG-1  ...,谁消灭了电动车,8.0,8.5,8.2,名扬四海 第一季,1050031,独立日,7.9,迪安·德夫林
9.3,阿尔卡特兹的养鸟人,director,星际旅行：原初 ...,辩护律师,8.8,9.4,8.9,希区柯克长篇故...,1050069,名扬四海 第一季,8.4,利奥·潘
8.9,撞车 第一季,director,越狱 第一季,识骨寻踪 第一季,8.4,9.2,8.5,豪斯医生 第一季,1050094,篮球兄弟 第一季,8.3,桑福德·布克斯塔弗
9.7,老友记  第三季,director,老友记 第十季,老友记  第四季,9.7,9.8,9.7,老友记 第二季,1050117,老友记  第五季,9.7,玛尔塔·考夫曼
7.9,爱情三选一,director,假面真情,情定巴黎,7.4,8.0,7.8,怎样都行,1050155,BJ单身日记2：理...,7.3,亚当·布鲁克斯
9.1,监狱风云  第二季,director,监狱风云  第六季,监狱风云  第三季,9.0,9.2,9.0,监狱风云  第四季,1050160,监狱风云  第五季,9.0,汤姆·方塔纳
8.8,犯罪侧写师 第一季,director,越狱 第一季,神探阿蒙 第一季,8.6,9.2,8.8,急诊室的故事 第...,1050169,迷失 第一季,8.5,凯文·霍克斯
8.7,超感神探  第二季,director,傲骨贤妻 第一季,超感神探 第四季,8.6,8.9,8.6,超感神探 第三季,1050205,福尔摩斯：基本...,8.6,约翰·波尔森
7.4,随性,director,寻 第一季,你是下一个,6.6,8.6,7.1,寂静城市,1050208,圣诞快乐,6.4,乔·斯万博格
8.0,张口结舌,director,森林里的小屋,真爱存在,7.7,8.3,7.7,一分钟一影像,1050243,赤裸童年,7.6,莫里斯·皮亚拉
9.3,鼓童,director,未作回答的问题...,Bernstein in Lo...,,9.8,9.2,指挥的艺术,1050414,Leonard Bernste...,,伦纳德·伯恩斯坦
8.6,假如明天来临,director,法外情真 第一季,约翰·丹佛的故事,8.3,8.8,8.4,女医生 第一季,1050435,红袍与黑幕,8.2,杰里·伦敦
7.4,逆风,director,凡尔赛 第一季,俄狄浦斯N+1,7.1,8.6,7.2,人力资源,1050468,不可告人,7.1,加里·勒斯培
9.2,城市守护者第三...,director,犯罪心理 第四季,Brooklyn South,,9.2,8.6,犯罪心理 第二季,1050539,Washington Field,,Edward Allen Bernero
8.7,广告狂人 第一季,director,奔腾年代 第三季,奔腾年代 第一季,8.3,8.8,8.6,女子监狱 第二季,1050560,超市特工 第一季,7.8,戴斯·冯·施勒·梅耶
8.9,野鸭变凤凰2,director,黑帆 第四季,土拨鼠之日,8.5,9.3,8.6,特警4587,1050569,生命因你动听,8.5,史蒂夫·博伊姆
9.4,主仆轶事,director,法国小馆儿 第二季,法国小馆儿 第一季,9.1,9.4,9.2,法国小馆儿归来,1050596,万世师表,7.6,大卫·克罗夫特
9.3,Green Day: Inte...,director,Nirvana: With t...,Belle & Sebasti...,9.1,9.6,9.2,The Work of Dir...,1050651,Michel Gondry 2...,9.0,兰斯·邦斯
8.9,扪心问诊 第一季,director,法律与秩序 第一季,法律与秩序：犯...,8.8,9.3,8.9,法律与秩序：犯...,1050658,法律与秩序：特...,8.6,Norberto Barba
8.4,妮基塔 第四季,director,生存大挑战  第一季,妮基塔 第二季,8.1,8.8,8.3,邪恶力量 第八季,1050677,塞勒姆 第三季,8.1,尼克·科普斯
8.4,BUNGO -日本文学...,director,深夜食堂3,迟缓者,7.7,8.8,8.0,海炭市叙景,1050733,天线,7.5,熊切和嘉
8.8,CI5行动 第一季,director,飞狼 第一季,侠骨柔情 第一季,8.6,9.0,8.6,新复仇者 第一季,1050736,霹雳游侠 第一季,8.6,西德尼·海斯
8.8,生命不息,director,我，克劳迪乌斯,第十王朝,8.4,9.2,8.6,古堡情怨,1050830,楼上，楼下,8.4,赫尔伯特·怀斯
8.8,哨兵 第一季,director,美国英才,魔界奇谭 第一季,8.4,8.8,8.4,伏尔干案件,1050836,來自星空的愿望,7.7,保罗·艾巴斯卡
6.9,锌床,director,米德镇的春天,我从未承诺给你...,,7.8,6.8,迷离列车,1050884,周三剧场,,安东尼·佩吉
8.6,危机边缘 第五季,director,火线 第一季,妮基塔 第四季,8.3,9.3,8.5,犯罪现场调查 第...,1050912,呼叫迈阿密,7.6,Eagle Egilsson
8.6,魔界奇谭 第一季,director,热带侦探,第一次入侵,8.4,8.7,8.4,泰星来客 第一季,1050918,网络惊魂,8.1,Michael Robison
7.9,直至世界尽头,director,斯图尔特：倒带人生,哭泣的战争,7.3,8.7,7.9,摩尔·弗兰德斯,1050959,Rockliffe's Babies,,戴维·阿特伍德
8.8,纸牌屋 第二季,director,纸牌屋 第一季,雀起乡到烛镇 第...,8.6,9.0,8.7,神秘博士 第一季,1051083,Ready When You ...,7.4,Paul Seed
8.8,霹雳游侠 第一季,director,飞狼 第一季,查理的天使 第一季,8.2,9.0,8.6,辩护律师,1051098,恐怖小店,7.5,Daniel Haller
8.1,你们好吗,director,塞尔福里奇先生 ...,孤国春秋 第一季,7.7,8.3,7.9,塞尔福里奇先生 ...,1051107,无声的证言 第十...,,安东尼·拜恩
9.3,谋略大师,director,星际旅行：原初 ...,新怒海余生,,9.4,8.3,希区柯克长篇故...,1051166,The Pyx,,哈维·哈特
8.4,花开伊吕波,director,花开伊吕波剧场...,赤发的白雪姬 第...,8.1,8.5,8.3,异邦人：无皇刃谭,1051245,迦南,7.8,安藤真裕
9.1,牙狼：魔戒战记,director,世界奇妙物语,恐龙战队兽连者,8.3,9.1,8.8,假面骑士BLACK RX,1051249,鸟人战队喷射人,8.0,雨宫庆太
5.9,Bionic Ever After?,director,蓝烟火,The Six Million...,,7.3,,无敌女金刚,1051322,Exo-Man,,Martin Caidin
7.3,莱昂内往事：电...,director,死因可疑,I Lunghi giorni...,,7.4,7.0,暴力夏季,1051463,La violenza: Qu...,,Florestano Vancini
,Emery Presents:...,director,维护面子 第一季,Ever Decreasing...,,8.3,,Barnet,1051507,Don't Wait Up,,Harold Snoad
8.5,迷糊女战士,director,妙手小厨师,新世纪魔法少女,8.3,8.6,8.3,练马大根兄弟,1051782,鲁邦三世：爱的...,8.0,渡边慎一
,Poison Sweethearts,director,傻冒在国外 第二季,The Red Skulls,,9.1,,Splatter Rampag...,1052047,Cordoba Nights,,Lucas Campbell
,二月,director,大饭店 第一季,Majoria absoluta,,8.4,,223军变：国王最...,1052155,Poble Nou,,Sílvia Quer
9.2,银河英雄传说：...,director,银河英雄传说,超时空要塞Macross,9.1,9.4,9.2,银河英雄传说外...,1052326,银河英雄传说：...,9.1,石黑升
7.6,,director,妙警贼探 第六季,,,9.1,,寄养家庭 第三季,1052347,,,Martha Mitchell
,凶险的紫球,director,她来自未来,Vkus khalvy,,8.7,,Kometa,1052837,绿野仙踪,,帕维尔·阿尔西诺夫
,Going Home,director,重击,001-ing,,8.6,,Time Variations,1052968,The Wind Came f...,,李明宇
9.0,妄想代理人,director,怪物,东京教父,8.8,9.2,8.9,千年女优：轨迹,1053554,红辣椒,8.8,今敏
7.7,拆弹部队,director,情理法的春天 第...,猎杀本·拉登,7.6,8.5,7.6,K-19：寡妇制造者,1053565,惊爆点,7.4,凯瑟琳·毕格罗
8.0,一手托两家,director,我爱我家,临时家庭,7.8,9.0,8.0,新72家房客,1054118,起步停车,7.2,梁左
7.0,致命的诱惑,director,狙击手,隐身妈妈,6.4,7.6,6.5,余兴节目,1054364,但丁湾 第一季,6.1,弗雷德·奥伦
8.5,第四公民,director,尼克病院 第二季,永不妥协,8.3,9.2,8.4,尼克病院 第一季,1054400,阴阳相成,8.2,史蒂文·索德伯格
8.7,书写未来,director,洪水泛滥之前,黑泽明的道路,8.3,8.8,8.6,打扰伯格曼,1054403,爱情是狗娘,8.2,亚利桑德罗·冈萨雷斯·伊纳里图
8.8,猜火车2,director,弗兰肯斯坦,猜火车,8.5,9.4,8.7,92班,1054404,贫民窟的百万富翁,8.5,丹尼·博伊尔
8.1,911事件簿,director,相棒 第10季,麦克斯奥特曼16 ...,8.1,8.8,8.1,我是爱与自由的...,1054407,岸和田少年愚连...,8.0,三池崇史
9.2,傲骨贤妻 第四季,director,傲骨贤妻 第五季,傲骨贤妻 第三季,9.0,9.3,9.1,傲骨贤妻  第二季,1054416,冷战疑云,9.0,雷德利·斯科特
9.3,教父,director,教父(电视剧重剪版),神话剧场 第一季,9.2,9.5,9.2,电影史话,1054419,教父2,9.1,弗朗西斯·福特·科波拉
9.6,大西洋帝国 第三季,director,迈克尔·杰克逊...,电影史话,9.3,9.7,9.3,The Final Shot:...,1054425,大西洋帝国 第四季,9.3,马丁·斯科塞斯
9.2,十诫,director,电影史话,十诫 第十诫,9.0,9.3,9.0,十诫 第六诫,1054428,基耶斯洛夫斯基...,8.8,克日什托夫·基耶斯洛夫斯基
9.4,辛德勒的名单,director,兄弟连,电影史话,9.3,9.5,9.4,我们孤胆，我们并肩,1054440,西部风云,9.1,史蒂文·斯皮尔伯格
8.3,华清春暖,director,小上校,刁蛮公主,7.8,8.3,8.1,亮眼睛,1054469,在此刻 第一季,7.6,Dave O'Brien
8.7,白鸽计划,director,绝地花园：八个...,是梦,8.2,9.0,8.2,男生女相：华语...,1054505,洞,7.9,蔡明亮
8.9,刺杀肯尼迪,director,不为人知的美国历史,喜福会,8.4,8.9,8.8,麦克马丁审判案,1054513,疤面煞星,8.2,奥利佛·斯通
8.3,杀戮禁区,director,军情五处 第九季,男孩的生活,8.1,8.5,8.2,孟菲斯美女号,1054732,丑闻,7.2,迈克尔·卡顿·琼斯
9.3,周六夜现场 第一季,director,辛普森一家 第三季,辛普森一家  第一季,9.0,9.5,9.2,海绵宝宝 第一季,1055064,柯南今夜秀,8.8,克里斯托弗·格斯特
8.4,偷渡者,director,万能管家 第一季,双雄斗智,7.2,8.8,8.0,无限世界,1055111,Climax!,7.2,罗伯特·杨
9.3,芒洛医生 第一季,director,神探夏洛克  第二季,名声大噪 第一季,8.2,9.5,8.3,神探夏洛克 第一季,1055546,指定幸存者,8.0,保罗·麦奎根
8.9,从地球到月球,director,鳄鱼波鞋走天涯,扪心问诊 第一季,8.9,9.1,8.9,盾牌 第一季,1055607,再续前缘 第一季,8.8,彼得·霍顿
9.0,豪斯医生 第一季,director,法律与秩序 第一季,博斯 第二季,8.9,9.3,8.9,广告狂人  第二季,1055664,绝命毒师 第一季,8.8,蒂姆·亨特
9.5,福尔摩斯新探案,director,福尔摩斯归来记,弗朗西斯·卡法...,9.0,9.5,9.4,辛普森一家 第十季,1055714,修道院公学,8.7,约翰·麦登
9.4,无耻之徒(美版) ...,director,无耻之徒(美版) ...,Cracker: Best Boys,9.1,9.5,9.3,无耻之徒(美版) ...,1055892,无耻之徒 第七季,8.9,保罗·艾伯特
